RDEMF,07-May-2018,0.182,0.195,0.182,0.195,18000
RDGL,07-May-2018,0.0114,0.014,0.0107,0.0107,52900
RDMPQ,07-May-2018,0.015,0.015,0.015,0.015,2000
RDNAF,07-May-2018,0.1722,0.1722,0.1722,0.1722,0
RDRUY,07-May-2018,2.65,2.65,2.65,2.65,5000
RDSMY,07-May-2018,25.68,25.81,25.6212,25.6325,18600
RDUFF,07-May-2018,0.072,0.072,0.072,0.072,0
REAC,07-May-2018,0.0008,0.0008,0.0008,0.0008,3095000
REDFY,07-May-2018,0.13,0.13,0.13,0.13,800
REDG,07-May-2018,0.0001,0.0001,0.0001,0.0001,300000
REEMF,07-May-2018,0.2,0.21,0.2,0.205,24900
REFG,07-May-2018,0.0396,0.0399,0.037,0.0398,158300
REMYY,07-May-2018,14,14,14,14,300
REPCF,07-May-2018,0.2822,0.2945,0.276,0.276,52500
REPR,07-May-2018,1.4792,1.4792,1.37,1.37,3100
REPYY,07-May-2018,19.25,19.43,19.18,19.19,27300
RESCU,07-May-2018,5.1,5.1,5.1,5.1,200
RETC,07-May-2018,0.0645,0.088,0.0645,0.088,11000
REVB,07-May-2018,29.65,29.65,29.65,29.65,0
REVI,07-May-2018,0.076,0.076,0.076,0.076,100
REXX,07-May-2018,0.805,0.9525,0.805,0.89,96800
REZZF,07-May-2018,0.208,0.208,0.208,0.208,0
RFBC,07-May-2018,0.105,0.1199,0.105,0.1149,36500
RFFRY,07-May-2018,22,22,22,22,1000
RFMK,07-May-2018,0.0002,0.0002,0.0001,0.0002,8499900
RFNS,07-May-2018,0.001,0.001,0.001,0.001,0
RFXRF,07-May-2018,0.019,0.019,0.019,0.019,2200
RGBP,07-May-2018,0.0299,0.0299,0.0231,0.0269,70700
RGBPP,07-May-2018,0.03,0.03,0.03,0.03,600
RGCTF,07-May-2018,0.0315,0.0325,0.0272,0.0324,133600
RGDCF,07-May-2018,0.0595,0.0595,0.0595,0.0595,3200
RGDFF,07-May-2018,0.0914,0.0914,0.0914,0.0914,0
RGDXQ,07-May-2018,0.0005,0.0025,0.0005,0.0025,2485300
RGEDF,07-May-2018,20.5,20.5,20.5,20.5,800
RGFR,07-May-2018,0.3,0.3,0.3,0.3,0
RGIN,07-May-2018,0.061,0.061,0.055,0.055,4100
RGLSF,07-May-2018,1.3877,1.3883,1.38,1.38,6600
RGNP,07-May-2018,0.0436,0.0436,0.03,0.03,219100
RGPMF,07-May-2018,0.29,0.29,0.29,0.29,0
RGRX,07-May-2018,0.1851,0.2,0.1851,0.2,40200
RGUS,07-May-2018,0.1,0.1,0.1,0.1,800
RHCO,07-May-2018,0.018,0.018,0.018,0.018,0
RHDGF,07-May-2018,11.9,12.25,11.9,12.18,6100
RHHBF,07-May-2018,232.045,232.045,230.13,230.13,100
RHHBY,07-May-2018,28.26,28.47,28.23,28.31,1062600
RHHNF,07-May-2018,0.34,0.3416,0.3257,0.3257,130600
RHHVF,07-May-2018,225.15,227.53,225.15,227.53,300
RHNO,07-May-2018,2.01,2.01,2.01,2.01,200
RIBS,07-May-2018,0.0013,0.0013,0.0013,0.0013,0
RICOY,07-May-2018,9.54,9.68,9.54,9.68,200
RIGH,07-May-2018,0.0002,0.0002,0.0001,0.0002,18860000
RIHT,07-May-2018,0.0173,0.0173,0.0146,0.0147,39600
RIOCF,07-May-2018,18.15,18.32,18.15,18.28,500
RITE,07-May-2018,0.0001,0.0001,0.0001,0.0001,2999900
RITT,07-May-2018,0.01,0.01,0.01,0.01,0
RITTW,07-May-2018,0.0001,0.0001,0.0001,0.0001,113800
RIVE,07-May-2018,12.65,12.7,12.65,12.7,1100
RJDG,07-May-2018,0.009,0.0094,0.009,0.0094,391500
RKAGY,07-May-2018,16.61,16.61,16.61,16.61,700
RKNED,07-May-2018,39.3494,39.3572,39.3494,39.3572,200
RKOS,07-May-2018,0.0195,0.0195,0.0195,0.0195,10000
RKSCF,07-May-2018,0.2138,0.2138,0.197,0.2074,18000
RKTE,07-May-2018,0.0004,0.001,0.0004,0.0004,1300
RKUNF,07-May-2018,7.4,7.51,7.4,7.51,5100
RKUNY,07-May-2018,7.4,7.53,7.35,7.44,20000
RKWBF,07-May-2018,338.5001,338.5001,338.5001,338.5001,100
RLBD,07-May-2018,0.0132,0.0157,0.0132,0.0157,2100
RLBS,07-May-2018,1.64,1.64,1.64,1.64,0
RLBY,07-May-2018,0.03,0.03,0.03,0.03,500
RLGMF,07-May-2018,0.0778,0.0778,0.07,0.0764,3300
RLLMF,07-May-2018,5.6936,5.6936,5.6936,5.6936,0
RLLVF,07-May-2018,0.1578,0.1614,0.1578,0.1611,3000
RLMD,07-May-2018,1.225,1.48,1.225,1.465,6000
RLPHQ,07-May-2018,0.0002,0.0002,0.0002,0.0002,0
RLTR,07-May-2018,0.0135,0.018,0.0135,0.018,7600
RLXXF,07-May-2018,21.3,21.3,21.3,21.3,0
RMCP,07-May-2018,0.0015,0.0015,0.0015,0.0015,240000
RMGGF,07-May-2018,0.879,0.879,0.879,0.879,0
RMGOF,07-May-2018,17.97,17.97,17.97,17.97,2000
RMHB,07-May-2018,0.0133,0.0138,0.0129,0.0137,6497900
RMKXD,07-May-2018,0.5478,0.55,0.5315,0.5315,8200
RMLRF,07-May-2018,0.4469,0.4469,0.4469,0.4469,15700
RMNIW,07-May-2018,0.64,0.64,0.64,0.64,0
RMRDF,07-May-2018,0.101,0.101,0.101,0.101,0
RMRK,07-May-2018,0.0001,0.0001,0.0001,0.0001,1233300
RNECY,07-May-2018,4.845,4.845,4.75,4.75,700
RNGC,07-May-2018,0.0018,0.0018,0.0016,0.0016,100000
RNKLF,07-May-2018,0.169,0.169,0.16,0.16,41300
RNLSY,07-May-2018,21.27,21.397,21.27,21.28,10400
RNSDF,07-May-2018,107.5,107.5,107.5,107.5,0
RNSFF,07-May-2018,0.1905,0.2002,0.1905,0.1957,17000
RNSGF,07-May-2018,0.162,0.162,0.162,0.162,0
RNVA,07-May-2018,0.0213,0.0229,0.018,0.0194,10235400
RNVAW,07-May-2018,0.0069,0.008,0.0036,0.007,329100
RNWEY,07-May-2018,0.042,0.042,0.042,0.042,0
RNWF,07-May-2018,0.0004,0.0005,0.0003,0.0005,15386100
ROBOF,07-May-2018,0.25,0.25,0.25,0.25,1800
ROGFF,07-May-2018,0.951,0.96,0.95,0.9531,41700
ROHCY,07-May-2018,48.44,48.44,48.44,48.44,0
ROII,07-May-2018,0.08,0.08,0.08,0.08,100
ROTH,07-May-2018,0.0033,0.004,0.0033,0.0035,1749700
ROWKF,07-May-2018,0.1341,0.1341,0.1341,0.1341,1000
ROYL,07-May-2018,0.378,0.378,0.361,0.361,4500
ROYMY,07-May-2018,16.18,16.46,16.18,16.375,7200
RPBC,07-May-2018,0.0013,0.0013,0.0013,0.0013,0
RPCGY,07-May-2018,21.44,21.44,21.44,21.44,500
RPKIF,07-May-2018,25.0559,25.0559,25.0559,25.0559,0
RPMGF,07-May-2018,0.9369,0.9369,0.9,0.91,14400
RPMT,07-May-2018,0.29,0.29,0.242,0.242,8500
RQHTF,07-May-2018,1.3692,1.43,1.3692,1.38,80600
RRENF,07-May-2018,5.7399,5.74,5.699,5.699,6000
RRIF,07-May-2018,6.7,6.7,6.7,6.7,0
RROTF,07-May-2018,10.478,10.478,10.385,10.385,26300
RRSSF,07-May-2018,0.235,0.235,0.235,0.235,1100
RSCI,07-May-2018,0.28,0.344,0.28,0.344,29600
RSGUF,07-May-2018,4.246,4.246,4.1373,4.1373,8200
RSHN,07-May-2018,0.0006,0.0006,0.0004,0.0005,64508600
RSHYY,07-May-2018,1.16,1.18,1.16,1.18,2800
RSII,07-May-2018,0.0125,0.0126,0.011,0.0115,3751200
RSKIA,07-May-2018,8.18,8.18,8.18,8.18,0
RSLBF,07-May-2018,14.15,14.15,14.15,14.15,2000
RSMDF,07-May-2018,10.15,10.15,7.85,10.15,1600
RSNAY,07-May-2018,8.973,8.973,8.71,8.87,4900
RSPI,07-May-2018,1.2,1.2,1.01,1.01,1700
RSSFF,07-May-2018,0.0862,0.0898,0.078,0.078,27100
RSSS,07-May-2018,1.505,1.51,1.46,1.51,1100
RSTAY,07-May-2018,49.99,49.99,49.99,49.99,0
RSTRF,07-May-2018,54.1491,54.1491,54.1491,54.1491,100
RTBRF,07-May-2018,5.38,5.38,5.38,5.38,100
RTMFF,07-May-2018,0.0137,0.0137,0.0137,0.0137,1300
RTMVY,07-May-2018,15.92,16,15.55,15.7,27500
RTNB,07-May-2018,0.0601,0.097,0.0601,0.097,200
RTNTF,07-May-2018,62.85,62.85,62.85,62.85,600
RTOKY,07-May-2018,21.57,21.78,21.57,21.78,11500
RTON,07-May-2018,0.2181,0.2699,0.2012,0.2686,49300
RTOXF,07-May-2018,4.52,4.52,4.52,4.52,2800
RTOXY,07-May-2018,17.99,17.99,17.99,17.99,100
RUSMF,07-May-2018,23.4919,23.4919,23.4844,23.4844,500
RVBR,07-May-2018,0.0203,0.0203,0.0195,0.02,200000
RVCB,07-May-2018,17.75,17.75,17.75,17.75,0
RVDO,07-May-2018,0.0076,0.0076,0.0076,0.0076,100000
RVLGF,07-May-2018,0.5105,0.5183,0.5059,0.5059,12300
RVSDF,07-May-2018,0.19,0.19,0.19,0.19,8600
RVVQF,07-May-2018,0.7812,0.8453,0.74,0.7717,178300
RVVTF,07-May-2018,0.1566,0.1567,0.1566,0.1567,3400
RVXCF,07-May-2018,1.0457,1.08,0.9501,1.08,36300
RWCB,07-May-2018,18.89,18.95,18.7,18.75,2100
RWCI,07-May-2018,9,9,9,9,1200
RWEOY,07-May-2018,24.17,24.205,24.16,24.18,9200
RWNEF,07-May-2018,19.75,19.75,19.75,19.75,1000
RWWI,07-May-2018,3.1,3.14,3.03,3.12,33500
RXEEY,07-May-2018,15.64,15.64,15.64,15.64,300
RXLSF,07-May-2018,16.85,16.85,16.85,16.85,0
RXMD,07-May-2018,0.074,0.074,0.0625,0.066,2677100
RXNRP,07-May-2018,3.985,3.985,3.985,3.985,100
RYCEF,07-May-2018,11.3,11.5,11.3,11.4,9600
RYCEY,07-May-2018,11.35,11.67,11.35,11.59,30600
RYDAF,07-May-2018,34.8,35.63,34.68,34.68,352500
RYDBF,07-May-2018,36.175,36.5,36.07,36.07,900
RYES,07-May-2018,0.0875,0.09,0.0875,0.09,8300
RYFL,07-May-2018,15.65,15.65,15.65,15.65,2000
RYKKY,07-May-2018,72.015,72.56,71.83,72.01,6500
RYSMF,07-May-2018,0.0007,0.0007,0.0007,0.0007,120000
RZLT,07-May-2018,0.53,0.53,0.5,0.5,9300
RZREF,07-May-2018,1.7301,1.7301,1.7301,1.7301,100
RZSMF,07-May-2018,1.4,1.4,1.4,1.4,300
SABK,07-May-2018,15.1,15.1,15.1,15.1,100
SAENF,07-May-2018,0.052,0.057,0.0481,0.057,2600
SAFRF,07-May-2018,115.1,115.1,115.1,115.1,0
SAFRY,07-May-2018,29.243,29.48,29.141,29.26,36300
SAFS,07-May-2018,0.0001,0.0001,0.0001,0.0001,24850000
SAGD,07-May-2018,0.009,0.009,0.0071,0.0071,183400
SAKL,07-May-2018,0.017,0.017,0.017,0.017,3100
SALN,07-May-2018,0.0006,0.0011,0.0006,0.001,2020000
SAMOF,07-May-2018,0.7348,0.735,0.7337,0.7337,7000
SANP,07-May-2018,0.0003,0.0009,0.0003,0.0006,1694399000
SAPGF,07-May-2018,113.7,114.285,113.7,114.2613,350400
SARA,07-May-2018,0.07,0.07,0.068,0.068,1400
SARSF,07-May-2018,0.1478,0.1478,0.1478,0.1478,0
SATLF,07-May-2018,32.81,32.82,32.41,32.82,2900
SAUHY,07-May-2018,33.6,33.6,33.6,33.6,0
SAXPF,07-May-2018,54,54,54,54,0
SAXPY,07-May-2018,26.32,26.45,26.285,26.375,24500
SBAZ,07-May-2018,12.2,12.25,12.2,12.24,3000
SBES,07-May-2018,0.0001,0.0001,0.0001,0.0001,1042200
SBFM,07-May-2018,0.0054,0.0091,0.0047,0.0047,694400
SBGOF,07-May-2018,16.45,16.45,16.45,16.45,0
SBGSF,07-May-2018,89.15,89.45,89.15,89.15,400
SBGSY,07-May-2018,17.82,17.89,17.73,17.74,567200
SBHGF,07-May-2018,26.695,27.26,26.66,27.05,4100
SBHMY,07-May-2018,44.43,44.43,44.43,44.43,100
SBKK,07-May-2018,12.51,12.6,12.51,12.6,500
SBMFF,07-May-2018,2.21,2.26,2.21,2.26,9900
SBMSF,07-May-2018,0.515,0.515,0.515,0.515,400
SBNC,07-May-2018,3345,3345,3345,3345,100
SBRCY,07-May-2018,14.9236,15.05,14.76,14.835,165400
SBRT,07-May-2018,0.335,0.3699,0.32,0.3699,192000
SBSAA,07-May-2018,0.35,0.35,0.35,0.35,700
SBTB,07-May-2018,32.25,32.25,32.1,32.1,500
SBWFF,07-May-2018,0.173,0.173,0.173,0.173,200
SCBFF,07-May-2018,10.18,10.18,9.98,9.98,2500
SCBH,07-May-2018,20.01,20.01,19.91,19.91,1200
SCCYF,07-May-2018,3.23,3.23,2.96,2.978,41300
SCEYF,07-May-2018,4.005,4.005,4.005,4.005,0
SCFFF,07-May-2018,0.11,0.1147,0.1039,0.106,47800
SCFR,07-May-2018,0.0325,0.0325,0.0325,0.0325,2500
SCGLF,07-May-2018,49.7,49.7,49.7,49.7,3000
SCGLY,07-May-2018,10.04,10.15,10.01,10.13,99300
SCHYY,07-May-2018,57.289,58.81,57.289,57.975,5700
SCIA,07-May-2018,1.065,1.075,1.05,1.05,5000
SCIE,07-May-2018,0.0001,0.0001,0.0001,0.0001,0
SCIL,07-May-2018,0.64,0.67,0.64,0.67,12200
SCIO,07-May-2018,0.0116,0.0116,0.0116,0.0116,0
SCMWY,07-May-2018,45.89,46.05,45.81,45.83,9700
SCNA,07-May-2018,0.0665,0.0665,0.0605,0.063,969900
SCNG,07-May-2018,0.2,0.2,0.2,0.2,0
SCOO,07-May-2018,16.95,16.95,16.85,16.85,200
SCOR,07-May-2018,20.22,21,20.22,20.41,91900
SCPJ,07-May-2018,190,190,190,190,0
SCRCQ,07-May-2018,0.0006,0.0006,0.0006,0.0006,3000
SCRH,07-May-2018,0.0063,0.0063,0.0063,0.0063,45300
SCRYY,07-May-2018,3.97,3.97,3.89,3.95,55900
SCSG,07-May-2018,11,11,11,11,0
SCUPF,07-May-2018,2.1695,2.1695,2.1695,2.1695,400
SCZC,07-May-2018,50.1,50.1,50.1,50.1,100
SDCJF,07-May-2018,0.0489,0.0489,0.0489,0.0489,20000
SDEV,07-May-2018,0.168,0.17,0.1607,0.17,13200
SDRG,07-May-2018,0.009,0.01,0.009,0.01,55000
SDRWW,07-May-2018,0.11,0.26,0.11,0.26,400
SDRYF,07-May-2018,0.89,0.89,0.89,0.89,0
SDVI,07-May-2018,0.0004,0.0004,0.0003,0.0004,1650000
SDVKY,07-May-2018,17.36,17.64,17.36,17.525,28900
SDXAY,07-May-2018,19.51,19.68,19.51,19.605,18400
SDXOF,07-May-2018,97.8561,97.95,97.8561,97.95,1900
SEBC,07-May-2018,19.86,19.86,19.86,19.86,0
SECI,07-May-2018,1,1,1,1,100
SECYF,07-May-2018,6.0846,6.0846,6.0846,6.0846,0
SEEK,07-May-2018,0.0002,0.0003,0.0001,0.0002,418497100
SEGI,07-May-2018,0.0003,0.0003,0.0002,0.0003,1126000
SEKEY,07-May-2018,9.14,9.16,9.12,9.16,25700
SEMFF,07-May-2018,3.0901,3.11,3.0713,3.11,51600
SEMUF,07-May-2018,63.2,63.2,63.2,63.2,0
SENEM,07-May-2018,28,28,28,28,100
SENR,07-May-2018,0.395,0.395,0.395,0.395,200
SENY,07-May-2018,0.0046,0.0058,0.0046,0.0058,57300
SENZ,07-May-2018,0.8,0.8,0.8,0.8,100
SEOAY,07-May-2018,19.9513,19.9513,19.81,19.87,34800
SEOVF,07-May-2018,0.283,0.283,0.2741,0.2741,14100
SEPGY,07-May-2018,20.85,20.85,20.85,20.85,100
SETO,07-May-2018,0.0665,0.0665,0.0665,0.0665,20000
SEVA,07-May-2018,0.0004,0.0004,0.0004,0.0004,0
SFBE,07-May-2018,0.02,0.02,0.02,0.02,3900
SFBR,07-May-2018,0.006,0.006,0.006,0.006,0
SFBTF,07-May-2018,15.81,15.81,15.81,15.81,100
SFEG,07-May-2018,0.111,0.122,0.1,0.1028,388200
SFMI,07-May-2018,0.0001,0.0001,0.0001,0.0001,1020100
SFOR,07-May-2018,0.0166,0.0192,0.0161,0.0188,17023300
SFOSF,07-May-2018,5.52,5.52,5.52,5.52,0
SFPI,07-May-2018,0.004,0.004,0.004,0.004,0
SFRGF,07-May-2018,29.12,29.12,29.12,29.12,400
SFRX,07-May-2018,0.0013,0.0013,0.001,0.0012,2777000
SFTBF,07-May-2018,78.95,78.95,76.37,78,1300
SFTBY,07-May-2018,39.2325,39.5,38.43,38.96,248800
SGAMY,07-May-2018,4.17,4.17,4.12,4.132,5600
SGAPY,07-May-2018,26.5412,26.5699,26.2,26.2,21300
SGBI,07-May-2018,0.02,0.02,0.02,0.02,0
SGBLY,07-May-2018,17.1,17.28,16.87,17.095,10400
SGDH,07-May-2018,0.1306,0.1306,0.12,0.1201,329500
SGER,07-May-2018,0.031,0.031,0.021,0.021,21500
SGGDF,07-May-2018,0.0634,0.0634,0.0596,0.0596,7000
SGGFF,07-May-2018,22.65,22.65,22.16,22.25,16600
SGGTF,07-May-2018,0.095,0.095,0.095,0.095,10000
SGHIF,07-May-2018,2.53,2.53,2.53,2.53,2000
SGHIY,07-May-2018,25.52,25.52,25.52,25.52,200
SGIOF,07-May-2018,51.01,51.01,51.01,51.01,600
SGIOY,07-May-2018,103.7,103.7,103.65,103.65,500
SGLDF,07-May-2018,0.475,0.475,0.475,0.475,100
SGLFF,07-May-2018,13.36,13.36,13.36,13.36,0
SGLMF,07-May-2018,0.529,0.529,0.529,0.529,25000
SGLN,07-May-2018,0.0001,0.0001,0.0001,0.0001,2881900
SGLRF,07-May-2018,0.0001,0.0001,0.0001,0.0001,900
SGMD,07-May-2018,0.163,0.175,0.161,0.1715,398000
SGMNF,07-May-2018,0.0176,0.0176,0.0176,0.0176,0
SGOO,07-May-2018,0.0035,0.0035,0.0035,0.0035,318500
SGPYY,07-May-2018,36.08,36.1,36.08,36.1,800
SGRCF,07-May-2018,0.0001,0.0001,0.0001,0.0001,0
SGSI,07-May-2018,0.011,0.011,0.008,0.0093,501200
SGSOY,07-May-2018,24.305,24.544,24.305,24.4,16000
SGSVF,07-May-2018,1.29,1.29,1.25,1.29,25200
SGTB,07-May-2018,0.006,0.0125,0.006,0.0125,23900
SGTI,07-May-2018,0.041,0.06,0.041,0.06,2300
SGTN,07-May-2018,0.0095,0.0095,0.0078,0.008,315000
SGTPY,07-May-2018,4.9,4.95,4.9,4.925,18300
SGTZY,07-May-2018,4.59,4.59,4.59,4.59,0
SGUI,07-May-2018,0.041,0.041,0.041,0.041,2000
SHCAY,07-May-2018,7.1,7.14,7.1,7.115,47300
SHCC,07-May-2018,0.19,0.19,0.19,0.19,0
SHECY,07-May-2018,25.465,25.54,25.4,25.535,17500
SHERF,07-May-2018,0.9297,0.9297,0.9,0.9008,50100
SHGDF,07-May-2018,0.16,0.16,0.16,0.16,0
SHLAF,07-May-2018,214.6,214.6,214.6,214.6,200
SHMN,07-May-2018,0.0005,0.0005,0.0004,0.0004,28038500
SHMP,07-May-2018,0.062,0.062,0.06,0.062,279400
SHOM,07-May-2018,0.0005,0.0006,0.0005,0.0006,4155000
SHPGF,07-May-2018,53.65,54.76,51.62,51.62,2600
SHRC,07-May-2018,12.17,12.17,12.17,12.17,200
SHRK,07-May-2018,0.0038,0.0038,0.0038,0.0038,10000
SHRV,07-May-2018,0.35,0.3501,0.341,0.35,31000
SHTDF,07-May-2018,4.073,4.1,4.04,4.06,20200
SHTDY,07-May-2018,20.371,20.371,20.371,20.371,400
SHTGF,07-May-2018,0.412,0.412,0.412,0.412,2300
SHVTF,07-May-2018,4.58,4.58,4.58,4.58,0
SHWDY,07-May-2018,35.62,35.62,35.62,35.62,0
SHWK,07-May-2018,0.0073,0.0073,0.003,0.003,29600
SHZHY,07-May-2018,11.195,11.195,11.11,11.11,300
SIAF,07-May-2018,0.355,0.355,0.28,0.3,403200
SIEGY,07-May-2018,65.065,65.5735,64.9644,65.295,181900
SIETY,07-May-2018,21.37,21.37,21.14,21.14,400
SIGN,07-May-2018,0.05,0.05,0.05,0.05,300
SIGO,07-May-2018,0.78,0.865,0.7302,0.7741,10400
SILXY,07-May-2018,1.0305,1.0305,0.981,0.981,300
SIMC,07-May-2018,0.0238,0.029,0.02,0.027,38000
SINC,07-May-2018,2.25,2.25,2.15,2.15,1400
SING,07-May-2018,0.0305,0.0316,0.0301,0.0315,4371100
SINX,07-May-2018,0.0035,0.0045,0.003,0.0032,1493200
SIOCF,07-May-2018,0.542,0.542,0.542,0.542,2000
SIPC,07-May-2018,0.039,0.039,0.0339,0.0375,554500
SIRC,07-May-2018,0.312,0.3979,0.23,0.356,121200
SISXF,07-May-2018,12.73,12.73,12.73,12.73,100
SITS,07-May-2018,0.025,0.025,0.0241,0.025,3100
SIUMF,07-May-2018,7.9758,7.9758,7.9758,7.9758,100
SIXD,07-May-2018,0.0199,0.0199,0.0199,0.0199,12000
SIXGF,07-May-2018,126,126,126,126,5000
SJMHF,07-May-2018,1.1396,1.1396,1.122,1.13,12900
SJMHY,07-May-2018,4.34,4.34,4.34,4.34,100
SKAS,07-May-2018,0.1,0.1,0.09,0.1,15100
SKBSY,07-May-2018,19.28,19.28,19.28,19.28,0
SKFRY,07-May-2018,20.66,20.67,20.6,20.645,6400
SKHHY,07-May-2018,17.73,18,17.7,17.74,23300
SKHSY,07-May-2018,18.46,18.46,18.29,18.42,10200
SKLKY,07-May-2018,3.17,3.17,3.17,3.17,100
SKLYF,07-May-2018,14.95,14.95,14.95,14.95,400
SKREF,07-May-2018,0.3865,0.3999,0.379,0.379,35000
SKTO,07-May-2018,0.0001,0.0001,0.0001,0.0001,1005200
SKTP,07-May-2018,950,950,950,950,100
SKTPP,07-May-2018,339,339,339,339,100
SKVI,07-May-2018,0.0153,0.0153,0.0153,0.0153,0
SKVKY,07-May-2018,9.52,9.52,9.52,9.52,0
SKYAY,07-May-2018,74,74.54,73.95,73.95,1300
SKYF,07-May-2018,0.0002,0.0003,0.0002,0.0002,1765000
SLBBW,07-May-2018,0.06,0.06,0.06,0.06,0
SLCJY,07-May-2018,12,12,12,12,0
SLCO,07-May-2018,0.0003,0.0003,0.0003,0.0003,500
SLDC,07-May-2018,0.01,0.01,0.01,0.01,2000
SLFFF,07-May-2018,0.085,0.085,0.085,0.085,0
SLFPY,07-May-2018,20.07,20.51,20.07,20.5,2300
SLGD,07-May-2018,3.34,3.34,3.34,3.34,2000
SLGGF,07-May-2018,0.3848,0.3848,0.358,0.358,5600
SLLDY,07-May-2018,12.57,12.79,12.56,12.725,38000
SLLFF,07-May-2018,0.8,0.8,0.8,0.8,0
SLLTF,07-May-2018,0.09,0.09,0.09,0.09,200
SLOT,07-May-2018,0.525,0.525,0.525,0.525,0
SLRK,07-May-2018,8.499,8.499,8.401,8.401,4100
SLSDF,07-May-2018,0.2739,0.275,0.268,0.2715,28900
SLTK,07-May-2018,1.15,1.15,1.08,1.14,40100
SLTTF,07-May-2018,5.8297,5.8297,5.8297,5.8297,2000
SLVRF,07-May-2018,0.22,0.2359,0.212,0.2224,53800
SMAWF,07-May-2018,130.87,130.87,130.05,130.05,4400
SMBZF,07-May-2018,0.0206,0.0206,0.0206,0.0206,26000
SMCAY,07-May-2018,18.97,19.19,18.97,19.18,33300
SMCE,07-May-2018,0.0063,0.007,0.0055,0.0063,285300
SMDM,07-May-2018,0.3901,0.41,0.3901,0.41,11100
SMDZF,07-May-2018,0.34,0.3528,0.34,0.3441,14900
SMECF,07-May-2018,382.725,388.05,377.4,385.2,200
SMFKY,07-May-2018,41.5,42.07,41.5,41.5,2700
SMGBF,07-May-2018,2.66,2.66,2.66,2.66,1000
SMGKF,07-May-2018,22.2,22.2,22.2,22.2,10000
SMGZY,07-May-2018,22.615,22.84,22.56,22.6,15200
SMID,07-May-2018,8.75,8.78,8.7,8.78,1200
SMKC,07-May-2018,1.15,1.15,1.05,1.1,1600
SMLR,07-May-2018,10.12,10.23,9.97,10.14,26000
SMMCF,07-May-2018,6.5764,6.5766,6.5743,6.5743,500
SMME,07-May-2018,0.065,0.065,0.064,0.064,84500
SMMYY,07-May-2018,10.66,10.785,10.66,10.66,500
SMNNY,07-May-2018,13.35,13.46,13.27,13.36,14700
SMOFF,07-May-2018,0.123,0.123,0.123,0.123,0
SMPBF,07-May-2018,0.055,0.055,0.055,0.055,0
SMPP,07-May-2018,0.0001,0.0002,0.0001,0.0001,118064400
SMPR,07-May-2018,0.15,0.15,0.15,0.15,2000
SMREF,07-May-2018,0.152,0.159,0.152,0.159,10000
SMSEY,07-May-2018,21.74,21.88,21.34,21.81,7300
SMSMY,07-May-2018,12.265,12.46,12.265,12.265,3000
SMTOY,07-May-2018,15.47,15.47,15.47,15.47,100
SMUUY,07-May-2018,16.7625,16.85,16.7625,16.85,700
SMXMF,07-May-2018,0.0003,0.0007,0.0003,0.0005,96400
SNBIF,07-May-2018,26.9,26.9,26.9,26.9,0
SNBP,07-May-2018,6,7,6,7,800
SNCAF,07-May-2018,43.35,43.35,43.35,43.35,200
SNDY,07-May-2018,0.0038,0.0038,0.0038,0.0038,11000
SNEJF,07-May-2018,47.55,47.65,46.92,46.92,28200
SNET,07-May-2018,0.01,0.01,0.01,0.01,10000
SNEY,07-May-2018,0.0002,0.0002,0.0002,0.0002,150000
SNIPF,07-May-2018,0.0828,0.1,0.0821,0.0821,90600
SNLAY,07-May-2018,8.12,8.12,8.12,8.12,0
SNLC,07-May-2018,110,110,110,110,100
SNLS,07-May-2018,0.005,0.005,0.005,0.005,5700
SNMCY,07-May-2018,10.33,10.33,10.33,10.33,0
SNMN,07-May-2018,0.0005,0.0005,0.0004,0.0004,2622000
SNMRY,07-May-2018,9.68,9.68,9.36,9.36,4400
SNNAF,07-May-2018,0.1192,0.1192,0.1192,0.1192,1000
SNNF,07-May-2018,8.8,8.8,8.75,8.75,7200
SNNGF,07-May-2018,0.067,0.067,0.067,0.067,0
SNNVF,07-May-2018,6.7753,6.8983,6.75,6.77,51900
SNOVF,07-May-2018,0.4179,0.4179,0.4089,0.4089,600
SNPHF,07-May-2018,17.1,17.1,17.1,17.1,200
SNPHY,07-May-2018,16.975,17.03,16.83,16.94,2900
SNPMF,07-May-2018,1.02,1.02,1.02,1.02,0
SNPTF,07-May-2018,17.2,17.2,17.2,17.2,500
SNPW,07-May-2018,0.11,0.116,0.11,0.1101,23400
SNRY,07-May-2018,0.0002,0.0002,0.0001,0.0002,1275000
SNSFF,07-May-2018,0.3561,0.3561,0.3561,0.3561,200
SNSGF,07-May-2018,0.3499,0.35,0.3499,0.35,200
SNTL,07-May-2018,0.01,0.01,0.01,0.01,10000
SNVP,07-May-2018,0.0002,0.0002,0.0001,0.0001,1501400
SNWR,07-May-2018,0.006,0.006,0.006,0.006,500
SNWV,07-May-2018,0.44,0.469,0.415,0.469,224100
SNYNF,07-May-2018,78.26,78.26,78.26,78.26,0
SNYR,07-May-2018,0.34,0.36,0.34,0.36,24500
SOAN,07-May-2018,0.0185,0.0185,0.0185,0.0185,37200
SOBS,07-May-2018,40.1,40.1,40,40,800
SODE,07-May-2018,0.075,0.1,0.075,0.1,25500
SODI,07-May-2018,3.5,3.5,3.5,3.5,0
SOEN,07-May-2018,0.002,0.002,0.002,0.002,1800
SOHFF,07-May-2018,0.625,0.625,0.625,0.625,3000
SOHI,07-May-2018,0.63,0.63,0.61,0.61,1900
SOIEF,07-May-2018,14.1,14.1,14.1,14.1,600
